Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
 [158] collect_aggregates_c (select_compile.c) [138] leap_insert_column_list_release [98] parse_prefix (expr.c)
 [212] column_constraint_list_push (create_table_stmt.c) [139] leap_insert_row_list_release [130] parse_projection_item (select_stmt.c)
 [206] column_def_list_push (create_table_stmt.c) [140] leap_insert_row_release [175] parse_projection_list (select_stmt.c)
 [106] column_list_push (insert_stmt.c) [141] leap_insert_stmt_release [176] parse_select_core (select_stmt.c)
  [21] compare_affinity (opcodes_expr.c) [24] leap_opcode_control_execute [177] parse_select_inner.constprop.0 (select_stmt.c)
  [48] compile_expr_in_multi (select_compile.c) [6] leap_opcode_core_execute [136] parse_table_atom (select_stmt.c)
  [46] compile_joined_select (select_compile.c) [9] leap_opcode_expr_execute [178] parse_table_or_join_group (select_stmt.c)
  [27] continue_outcome (opcodes_core.c) [100] leap_opcode_list_append [179] parse_where_opt (select_stmt.c)
  [20] continue_outcome (opcodes_rows.c) [84] leap_opcode_list_push [154] pk_index_lower_bound (storage.c)
 [203] continue_outcome (opcodes_control.c) [118] leap_opcode_list_release [78] pk_registry_clear.constprop.0 (select_compile.c)
  [33] continue_outcome (opcodes_expr.c) [4] leap_opcode_rows_execute [131] projection_list_push (select_stmt.c)
 [213] db_tables_reserve (storage.c) [166] leap_order_by_item_list_release [15] register_in_range (opcodes_core.c)
  [49] emit_inner_body.constprop.0 (select_compile.c) [208] leap_parser_create_table_stmt_parse_column_def [10] register_in_range (opcodes_rows.c)
 [211] emit_row_outcome (opcodes_core.c) [217] leap_parser_create_table_stmt_parse_create_table [144] release_expr_list (insert_stmt.c)
 [121] emitter_append_list (select_compile.c) [102] leap_parser_expr_parse_expr [116] release_optional_expr (select_stmt.c)
 [111] emitter_bind_here (select_compile.c) [142] leap_parser_insert_stmt_parse_insert [180] release_optional_table_ref (select_stmt.c)
 [112] emitter_fresh_label (select_compile.c) [167] leap_parser_select_stmt_parse_select [145] row_list_push (insert_stmt.c)
 [189] emitter_init (select_compile.c) [122] leap_parser_tokenize [155] row_release (storage.c)
  [96] emitter_note_reg (select_compile.c) [123] leap_parser_tokens_release [57] run_create_table (lib_bench.c)
  [97] emitter_push (select_compile.c) [168] leap_projection_item_list_release [3] run_insert (lib_bench.c)
 [113] emitter_push_with_patch (select_compile.c) [129] leap_projection_item_release [5] run_select (lib_bench.c)
 [190] emitter_release (select_compile.c) [143] leap_result_column_list_release [50] sc_cte_lookup (select_compile.c)
 [191] emitter_resolve (select_compile.c) [226] leap_select_stmt_destroy [160] sc_map_binop (select_compile.c)
  [41] eq_ignore_ascii_ptr (select_compile.c) [169] leap_select_stmt_release [196] sc_map_unop (select_compile.c)
  [75] err_at (expr.c)        [67] leap_storage_close_cursor [146] sc_schema_lookup (select_compile.c)
 [197] err_at (create_table_stmt.c) [16] leap_storage_cursor_column [186] sc_splice_expr_prelude (select_compile.c)
  [77] err_at (insert_stmt.c) [53] leap_storage_cursor_insert_row [56] sc_view_lookup_sql (select_compile.c)
  [83] err_at (select_stmt.c) [26] leap_storage_cursor_next [30] scalar_quote (opcodes_expr.c)
 [198] err_ok (create_table_stmt.c) [71] leap_storage_cursor_rewind [108] schema_has_column (insert_compile.c)
 [137] err_ok (insert_stmt.c) [230] leap_storage_database_destroy [195] select_needs_aggregate (select_compile.c)
  [99] err_ok (select_stmt.c) [59] leap_storage_database_install_table_with_pk [60] sink (lib_bench.c)
  [12] eval_binop (opcodes_expr.c) [55] leap_storage_database_lookup_view [204] strview_cstr (lib_bench.c)
  [54] eval_unaryop (opcodes_expr.c) [231] leap_storage_database_new [220] table_clear_column_names (storage.c)
 [103] expand_joined_projection (select_compile.c) [73] leap_storage_database_table_at [221] table_clear_rows (storage.c)
 [114] expr_heap_dup (expr.c) [132] leap_storage_database_table_count [37] table_pk_index_insert (storage.c)
 [107] expr_list_push (insert_stmt.c) [79] leap_storage_database_table_pk_at [148] table_pk_index_reserve (storage.c)
 [192] expr_ref_list_init (select_compile.c) [68] leap_storage_open_read_cursor [222] table_populate_column_names (storage.c)
 [159] expr_ref_list_push_ptr (select_compile.c) [153] leap_storage_open_write_cursor [223] table_populate_rows (storage.c)
 [193] expr_ref_list_release (select_compile.c) [183] leap_string_list_release [224] table_release (storage.c)
 [120] flatten_from (select_compile.c) [218] leap_table_constraint_list_release [149] table_rowids_reserve (storage.c)
 [210] group_by_list_push (select_stmt.c) [147] leap_table_ref_destroy [150] table_rows_reserve (storage.c)
 [126] halt_ok_outcome (opcodes_core.c) [125] leap_table_ref_release [161] text_from_cstr (lib_bench.c)
  [87] ic_eq_ptr (insert_compile.c) [81] leap_table_schema_release [91] text_kind (tokenizer.c)
  [82] ic_map_unop (insert_compile.c) [124] leap_text_dup [199] text_release (create_table_stmt.c)
  [72] ic_tolower (insert_compile.c) [205] leap_text_from_borrowed (create_table_stmt.c) [76] tv_push (tokenizer.c)
  [94] infix_lookup (expr.c) [104] leap_text_from_borrowed (insert_stmt.c) [209] type_params_release (create_table_stmt.c)
  [90] is_ok (expr.c)        [134] leap_text_from_borrowed (select_stmt.c) [86] unit_kind (tokenizer.c)
 [162] is_statement_boundary_tag (select_stmt.c) [135] leap_text_release (select_stmt.c) [35] v_int (opcodes_expr.c)
 [156] join_source_list_init (select_compile.c) [93] leap_text_release_local (expr.c) [34] v_null (opcodes_expr.c)
 [119] join_source_list_push (select_compile.c) [105] leap_text_release_local (insert_stmt.c) [182] v_real (opcodes_expr.c)
 [157] join_source_list_release (select_compile.c) [28] leap_value_is_null [13] value_clone (storage.c)
  [63] jump_to (opcodes_rows.c) [31] leap_value_is_truthy [23] value_clone (opcodes_core.c)
  [39] jump_to (opcodes_control.c) [8] leap_vdbe_dispatch [92] value_release (storage.c)
  [89] kw_lookup (tokenizer.c) [2] leap_vdbe_execute_program [14] value_release (mod.c)
 [200] leap_column_constraint_list_release [17] leap_vdbe_state_cursor_borrow [52] vdbe_state_deinit (mod.c)
 [214] leap_column_constraint_release [11] leap_vdbe_state_cursor_is_open [128] vdbe_state_init (mod.c)
 [215] leap_column_def_list_release [32] leap_vdbe_state_cursor_mut [225] xstrdup_cstr (lib_bench.c)
 [207] leap_column_def_release [40] leap_vdbe_state_db   [109] xstrdup_view (lib_bench.c)
  [80] leap_column_schema_list_release [51] leap_vdbe_state_destroy [61] <cycle 1>
  [64] leap_column_schema_release [22] leap_vdbe_state_get_register [62] <cycle 2>
 [201] leap_compile_error_make [127] leap_vdbe_state_new
